0,3.4487528531195637e-10
1,3.435774890084489e-10
2,3.4253892444648946e-10
3,3.42297096167114e-10
4,3.424038041802197e-10
5,3.427800898514662e-10
6,3.434275942693347e-10
7,3.442741122257952e-10
8,3.4519380745078976e-10
9,3.456329237823693e-10
10,3.454167950472875e-10
11,3.447221553364024e-10
12,3.438243669788109e-10
13,3.4288955795223963e-10
14,3.4210907134569295e-10
15,3.4139480454400304e-10
16,3.4078102709831216e-10
17,3.4041775153136857e-10
18,3.40411890597679e-10
19,3.409081561389063e-10
20,3.418496615537973e-10
21,3.430871649615013e-10
22,3.4398398891341237e-10
23,3.4418222964244865e-10
