0,6.939580620042376e-10
1,6.945313919499887e-10
2,6.94901954283066e-10
3,6.951195597447396e-10
4,6.958405818304986e-10
5,6.970302397965708e-10
6,6.982944816943195e-10
7,6.993458776730233e-10
8,7.001867425276991e-10
9,7.009927963122744e-10
10,7.014664574282016e-10
11,7.013647569113107e-10
12,7.005071386181234e-10
13,6.990711340519331e-10
14,6.973484983349896e-10
15,6.957895460921312e-10
16,6.944510192088254e-10
17,6.93508246863733e-10
18,6.929383694730391e-10
19,6.927929158107999e-10
20,6.929894106326316e-10
21,6.934848281467781e-10
22,6.939148515930043e-10
23,6.941263053521957e-10
