0,1.4407697853742817e-10
1,1.4386252443017897e-10
2,1.4362523812364593e-10
3,1.435563356163864e-10
4,1.4360069090958468e-10
5,1.4374375426387552e-10
6,1.4396446715284073e-10
7,1.4420874261625524e-10
8,1.4438042446612388e-10
9,1.4436663878887765e-10
10,1.4418242117765157e-10
11,1.4389156779905933e-10
12,1.4355064643844032e-10
13,1.4321665312452447e-10
14,1.4293082992384874e-10
15,1.4271027532130174e-10
16,1.4257370414803402e-10
17,1.4254076558644208e-10
18,1.4260919289245588e-10
19,1.4278896059916502e-10
20,1.43073932352335e-10
21,1.4342011559593393e-10
22,1.4370808931535851e-10
23,1.4384526393478868e-10
