0,6.231220249427015e-09
1,6.235242448627332e-09
2,6.231515204814646e-09
3,6.2292835915987196e-09
4,6.228728048296564e-09
5,6.2299203780094295e-09
6,6.233848840329544e-09
7,6.236231560023309e-09
8,6.232138504445456e-09
9,6.2211653498866826e-09
10,6.206215359286826e-09
11,6.19096143665638e-09
12,6.176622814846789e-09
13,6.163220460059353e-09
14,6.149967478254521e-09
15,6.137891015305529e-09
16,6.128799013082628e-09
17,6.123930245098766e-09
18,6.124525821199001e-09
19,6.133873687981954e-09
20,6.151301027294195e-09
21,6.174382453470641e-09
22,6.197342906250249e-09
23,6.2149883212556865e-09
