0,6.316906934996631e-11
1,6.285871589452034e-11
2,6.26215298123458e-11
3,6.250153386724044e-11
4,6.242338720644982e-11
5,6.238842432794775e-11
6,6.250151722338844e-11
7,6.282228418434884e-11
8,6.325302974651864e-11
9,6.369579493598425e-11
10,6.413535777600094e-11
11,6.446012755371493e-11
12,6.467408711059315e-11
13,6.479310382259911e-11
14,6.486038137717187e-11
15,6.491111586503301e-11
16,6.488873085613161e-11
17,6.480930471810999e-11
18,6.463440403560128e-11
19,6.440110899065656e-11
20,6.412798133518854e-11
21,6.385265857371747e-11
22,6.354354506164417e-11
23,6.32571170999528e-11
